,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,성별,출생년도,혼인상테,종교,월급,직종,지역,나이,연령별,연령대
10433,10433,10433,10433,10433,여성,1951.0,3.0,1.0,,,1.0,71.0,노년,70대
10434,10434,10434,10434,10434,남성,1949.0,2.0,1.0,,,4.0,73.0,노년,70대
10435,10435,10435,10435,10435,남성,1994.0,5.0,1.0,140.0,953.0,4.0,28.0,청년,20대
10436,10436,10436,10436,10436,여성,1933.0,2.0,2.0,,,3.0,89.0,노년,80대
10437,10437,10437,10437,10437,여성,1971.0,3.0,2.0,,442.0,4.0,51.0,중년,50대
10438,10438,10438,10438,10438,여성,1950.0,3.0,1.0,,,4.0,72.0,노년,70대
10439,10439,10439,10439,10439,남성,1936.0,1.0,1.0,,,3.0,86.0,노년,80대
10440,10440,10440,10440,10440,여성,1939.0,1.0,1.0,,,3.0,83.0,노년,80대
10441,10441,10441,10441,10441,여성,1933.0,2.0,1.0,,,3.0,89.0,노년,80대
10442,10442,10442,10442,10442,여성,1950.0,2.0,1.0,73.0,421.0,3.0,72.0,노년,70대
10443,10443,10443,10443,10443,여성,1943.0,2.0,2.0,,611.0,3.0,79.0,노년,70대
10444,10444,10444,10444,10444,여성,1933.0,1.0,2.0,,,3.0,89.0,노년,80대
10445,10445,10445,10445,10445,여성,1962.0,3.0,2.0,200.0,930.0,3.0,60.0,노년,60대
10446,10446,10446,10446,10446,여성,1997.0,5.0,2.0,230.0,253.0,3.0,25.0,청년,20대
10447,10447,10447,10447,10447,남성,1938.0,1.0,2.0,,,3.0,84.0,노년,80대
10448,10448,10448,10448,10448,여성,1931.0,2.0,1.0,,,3.0,91.0,노년,NaN
10449,10449,10449,10449,10449,남성,1945.0,1.0,1.0,,,3.0,77.0,노년,70대
10450,10450,10450,10450,10450,여성,1950.0,1.0,1.0,136.0,941.0,3.0,72.0,노년,70대
10451,10451,10451,10451,10451,여성,1935.0,2.0,1.0,,,3.0,87.0,노년,80대
10452,10452,10452,10452,10452,여성,1938.0,2.0,1.0,,,3.0,84.0,노년,80대
10453,10453,10453,10453,10453,남성,1943.0,4.0,2.0,,,3.0,79.0,노년,70대
10454,10454,10454,10454,10454,여성,1939.0,2.0,2.0,50.0,953.0,3.0,83.0,노년,80대
10455,10455,10455,10455,10455,남성,1936.0,1.0,1.0,,521.0,3.0,86.0,노년,80대
10456,10456,10456,10456,10456,여성,1942.0,1.0,1.0,,521.0,3.0,80.0,노년,80대
10457,10457,10457,10457,10457,남성,1963.0,5.0,1.0,176.0,910.0,3.0,59.0,중년,50대
10458,10458,10458,10458,10458,여성,1936.0,2.0,1.0,,,3.0,86.0,노년,80대
10459,10459,10459,10459,10459,남성,1975.0,1.0,1.0,404.0,853.0,3.0,47.0,중년,40대
10460,10460,10460,10460,10460,여성,1978.0,1.0,1.0,,,3.0,44.0,중년,40대
10461,10461,10461,10461,10461,여성,2002.0,5.0,1.0,,,3.0,20.0,청년,20대
10462,10462,10462,10462,10462,여성,2004.0,0.0,1.0,,,3.0,18.0,청년,NaN
10463,10463,10463,10463,10463,남성,1976.0,1.0,2.0,539.0,510.0,3.0,46.0,중년,40대
10464,10464,10464,10464,10464,여성,1979.0,1.0,2.0,198.0,510.0,3.0,43.0,중년,40대
10465,10465,10465,10465,10465,여성,2012.0,0.0,2.0,,,3.0,10.0,청년,NaN
10466,10466,10466,10466,10466,여성,2012.0,0.0,2.0,,,3.0,10.0,청년,NaN
10467,10467,10467,10467,10467,남성,1932.0,2.0,2.0,,,2.0,90.0,노년,NaN
10468,10468,10468,10468,10468,남성,1935.0,2.0,1.0,,,2.0,87.0,노년,80대
10469,10469,10469,10469,10469,남성,1947.0,1.0,1.0,,,3.0,75.0,노년,70대
10470,10470,10470,10470,10470,여성,1951.0,1.0,1.0,,,3.0,71.0,노년,70대
10471,10471,10471,10471,10471,여성,1984.0,1.0,1.0,364.0,313.0,3.0,38.0,중년,30대
10472,10472,10472,10472,10472,남성,1976.0,1.0,1.0,261.0,223.0,3.0,46.0,중년,40대
10473,10473,10473,10473,10473,여성,1950.0,2.0,1.0,,,3.0,72.0,노년,70대
10474,10474,10474,10474,10474,여성,2016.0,0.0,1.0,,,3.0,6.0,청년,NaN
10475,10475,10475,10475,10475,여성,2018.0,0.0,1.0,,,3.0,4.0,청년,NaN
10476,10476,10476,10476,10476,남성,1949.0,3.0,1.0,27.0,999.0,2.0,73.0,노년,70대
10477,10477,10477,10477,10477,남성,1978.0,5.0,2.0,359.0,311.0,2.0,44.0,중년,40대
10478,10478,10478,10478,10478,남성,1958.0,3.0,2.0,,,2.0,64.0,노년,60대
10479,10479,10479,10479,10479,남성,1964.0,1.0,1.0,,783.0,3.0,58.0,중년,50대
10480,10480,10480,10480,10480,여성,1966.0,1.0,1.0,206.0,930.0,3.0,56.0,중년,50대
10481,10481,10481,10481,10481,여성,1991.0,5.0,1.0,,,3.0,31.0,중년,30대
10482,10482,10482,10482,10482,여성,1989.0,1.0,2.0,250.0,259.0,3.0,33.0,중년,30대
10483,10483,10483,10483,10483,남성,1993.0,1.0,2.0,,783.0,3.0,29.0,청년,20대
10484,10484,10484,10484,10484,여성,1994.0,1.0,2.0,,,3.0,28.0,청년,20대
10485,10485,10485,10485,10485,여성,1943.0,2.0,1.0,,,3.0,79.0,노년,70대
10486,10486,10486,10486,10486,남성,1957.0,1.0,1.0,272.0,930.0,3.0,65.0,노년,60대
10487,10487,10487,10487,10487,여성,1963.0,1.0,1.0,182.0,930.0,3.0,59.0,중년,50대
10488,10488,10488,10488,10488,남성,1946.0,1.0,1.0,,841.0,3.0,76.0,노년,70대
10489,10489,10489,10489,10489,여성,1949.0,1.0,1.0,,,3.0,73.0,노년,70대
10490,10490,10490,10490,10490,여성,1977.0,5.0,2.0,,422.0,3.0,45.0,중년,40대
10491,10491,10491,10491,10491,여성,1944.0,2.0,1.0,,,3.0,78.0,노년,70대
10492,10492,10492,10492,10492,남성,1977.0,1.0,2.0,375.0,273.0,3.0,45.0,중년,40대
10493,10493,10493,10493,10493,여성,1980.0,1.0,2.0,132.0,259.0,3.0,42.0,중년,40대
10494,10494,10494,10494,10494,남성,2009.0,0.0,2.0,,,3.0,13.0,청년,NaN
10495,10495,10495,10495,10495,남성,2011.0,0.0,2.0,,,3.0,11.0,청년,NaN
10496,10496,10496,10496,10496,여성,1969.0,3.0,2.0,190.0,521.0,3.0,53.0,중년,50대
10497,10497,10497,10497,10497,여성,1991.0,5.0,2.0,385.0,930.0,3.0,31.0,중년,30대
10498,10498,10498,10498,10498,남성,2009.0,0.0,2.0,,,3.0,13.0,청년,NaN
10499,10499,10499,10499,10499,여성,1994.0,5.0,2.0,313.0,243.0,3.0,28.0,청년,20대
10500,10500,10500,10500,10500,남성,1979.0,1.0,2.0,560.0,399.0,2.0,43.0,중년,40대
10501,10501,10501,10501,10501,여성,1974.0,1.0,2.0,,,2.0,48.0,중년,40대
10502,10502,10502,10502,10502,여성,2007.0,0.0,2.0,,,2.0,15.0,청년,NaN
10503,10503,10503,10503,10503,남성,1951.0,1.0,1.0,,,2.0,71.0,노년,70대
10504,10504,10504,10504,10504,여성,1953.0,1.0,1.0,,,2.0,69.0,노년,60대
10505,10505,10505,10505,10505,남성,1977.0,1.0,1.0,960.0,151.0,2.0,45.0,중년,40대
10506,10506,10506,10506,10506,여성,1983.0,1.0,1.0,,,2.0,39.0,중년,30대
10507,10507,10507,10507,10507,여성,2015.0,0.0,2.0,,,2.0,7.0,청년,NaN
10508,10508,10508,10508,10508,여성,2016.0,0.0,2.0,,,2.0,6.0,청년,NaN
10509,10509,10509,10509,10509,남성,1981.0,1.0,1.0,269.0,151.0,2.0,41.0,중년,40대
10510,10510,10510,10510,10510,여성,1982.0,1.0,1.0,,,2.0,40.0,중년,40대
10511,10511,10511,10511,10511,남성,1976.0,1.0,2.0,330.0,864.0,2.0,46.0,중년,40대
10512,10512,10512,10512,10512,여성,1977.0,1.0,2.0,,,2.0,45.0,중년,40대
10513,10513,10513,10513,10513,남성,2010.0,0.0,2.0,,,2.0,12.0,청년,NaN
10514,10514,10514,10514,10514,남성,1975.0,3.0,1.0,260.0,762.0,2.0,47.0,중년,40대
10515,10515,10515,10515,10515,남성,1970.0,1.0,1.0,300.0,873.0,2.0,52.0,중년,50대
10516,10516,10516,10516,10516,여성,1973.0,1.0,1.0,303.0,999.0,2.0,49.0,중년,40대
10517,10517,10517,10517,10517,여성,2003.0,5.0,1.0,,,2.0,19.0,청년,NaN
10518,10518,10518,10518,10518,여성,2004.0,0.0,1.0,,,2.0,18.0,청년,NaN
10519,10519,10519,10519,10519,여성,1943.0,5.0,1.0,,,4.0,79.0,노년,70대
10520,10520,10520,10520,10520,남성,1948.0,1.0,1.0,,521.0,4.0,74.0,노년,70대
10521,10521,10521,10521,10521,여성,1949.0,1.0,1.0,,521.0,4.0,73.0,노년,70대
10522,10522,10522,10522,10522,남성,1953.0,1.0,1.0,,782.0,4.0,69.0,노년,60대
10523,10523,10523,10523,10523,여성,1962.0,1.0,1.0,255.0,821.0,4.0,60.0,노년,60대
10524,10524,10524,10524,10524,남성,1985.0,5.0,2.0,390.0,863.0,4.0,37.0,중년,30대
10525,10525,10525,10525,10525,남성,1936.0,1.0,2.0,,,4.0,86.0,노년,80대
10526,10526,10526,10526,10526,여성,1939.0,1.0,2.0,,,4.0,83.0,노년,80대
10527,10527,10527,10527,10527,남성,1945.0,2.0,2.0,,999.0,3.0,77.0,노년,70대
10528,10528,10528,10528,10528,남성,1973.0,5.0,2.0,,,3.0,49.0,중년,40대
10529,10529,10529,10529,10529,남성,1975.0,5.0,2.0,,,3.0,47.0,중년,40대
10530,10530,10530,10530,10530,남성,1962.0,5.0,2.0,,,3.0,60.0,노년,60대
10531,10531,10531,10531,10531,여성,1959.0,2.0,2.0,,,3.0,63.0,노년,60대
10532,10532,10532,10532,10532,여성,1935.0,2.0,1.0,,,3.0,87.0,노년,80대
10533,10533,10533,10533,10533,여성,1945.0,2.0,1.0,27.0,999.0,3.0,77.0,노년,70대
10534,10534,10534,10534,10534,남성,1934.0,1.0,2.0,,,3.0,88.0,노년,80대
10535,10535,10535,10535,10535,여성,1940.0,1.0,2.0,,,3.0,82.0,노년,80대
10536,10536,10536,10536,10536,남성,1966.0,3.0,2.0,,611.0,3.0,56.0,중년,50대
10537,10537,10537,10537,10537,여성,1933.0,2.0,1.0,,,3.0,89.0,노년,80대
10538,10538,10538,10538,10538,남성,1962.0,3.0,2.0,,,3.0,60.0,노년,60대
10539,10539,10539,10539,10539,남성,1957.0,5.0,2.0,,,3.0,65.0,노년,60대
10540,10540,10540,10540,10540,여성,1951.0,3.0,2.0,,,2.0,71.0,노년,70대
10541,10541,10541,10541,10541,남성,1943.0,1.0,1.0,,,3.0,79.0,노년,70대
10542,10542,10542,10542,10542,여성,1948.0,1.0,1.0,,,3.0,74.0,노년,70대
10543,10543,10543,10543,10543,남성,1949.0,1.0,1.0,30.0,941.0,3.0,73.0,노년,70대
10544,10544,10544,10544,10544,여성,1949.0,1.0,2.0,45.0,314.0,3.0,73.0,노년,70대
10545,10545,10545,10545,10545,남성,1942.0,1.0,1.0,,,3.0,80.0,노년,80대
10546,10546,10546,10546,10546,여성,1947.0,1.0,1.0,,,3.0,75.0,노년,70대
10547,10547,10547,10547,10547,남성,1944.0,1.0,1.0,,,3.0,78.0,노년,70대
10548,10548,10548,10548,10548,여성,1952.0,1.0,1.0,,,3.0,70.0,노년,70대
10549,10549,10549,10549,10549,여성,1940.0,2.0,1.0,27.0,941.0,3.0,82.0,노년,80대
10550,10550,10550,10550,10550,여성,1968.0,3.0,2.0,,951.0,3.0,54.0,중년,50대
10551,10551,10551,10551,10551,여성,1996.0,5.0,2.0,,,3.0,26.0,청년,20대
10552,10552,10552,10552,10552,여성,1974.0,5.0,1.0,235.0,399.0,2.0,48.0,중년,40대
10553,10553,10553,10553,10553,여성,1939.0,2.0,1.0,,,2.0,83.0,노년,80대
10554,10554,10554,10554,10554,여성,1937.0,2.0,1.0,,,3.0,85.0,노년,80대
10555,10555,10555,10555,10555,남성,1971.0,1.0,2.0,327.0,521.0,3.0,51.0,중년,50대
10556,10556,10556,10556,10556,여성,1976.0,1.0,2.0,127.0,421.0,3.0,46.0,중년,40대
10557,10557,10557,10557,10557,남성,2002.0,5.0,2.0,,,3.0,20.0,청년,20대
10558,10558,10558,10558,10558,남성,2003.0,5.0,2.0,,,3.0,19.0,청년,NaN
10559,10559,10559,10559,10559,남성,1961.0,3.0,2.0,,,2.0,61.0,노년,60대
10560,10560,10560,10560,10560,여성,1938.0,2.0,1.0,,,2.0,84.0,노년,80대
10561,10561,10561,10561,10561,남성,1969.0,1.0,1.0,,,3.0,53.0,중년,50대
10562,10562,10562,10562,10562,여성,1964.0,1.0,1.0,45.0,951.0,3.0,58.0,중년,50대
10563,10563,10563,10563,10563,남성,1991.0,5.0,1.0,258.0,930.0,3.0,31.0,중년,30대
10564,10564,10564,10564,10564,남성,1991.0,5.0,1.0,285.0,822.0,3.0,31.0,중년,30대
10565,10565,10565,10565,10565,여성,1975.0,1.0,2.0,118.0,799.0,2.0,47.0,중년,40대
10566,10566,10566,10566,10566,남성,1972.0,1.0,2.0,,,2.0,50.0,중년,50대
10567,10567,10567,10567,10567,남성,1997.0,5.0,2.0,250.0,442.0,2.0,25.0,청년,20대
10568,10568,10568,10568,10568,남성,2007.0,0.0,2.0,,,2.0,15.0,청년,NaN
10569,10569,10569,10569,10569,여성,2014.0,0.0,2.0,,,2.0,8.0,청년,NaN
10570,10570,10570,10570,10570,남성,1973.0,1.0,2.0,,152.0,2.0,49.0,중년,40대
10571,10571,10571,10571,10571,여성,1973.0,1.0,2.0,199.0,399.0,2.0,49.0,중년,40대
10572,10572,10572,10572,10572,여성,2001.0,5.0,2.0,,,2.0,21.0,청년,20대
10573,10573,10573,10573,10573,남성,2002.0,5.0,2.0,,,2.0,20.0,청년,20대
10574,10574,10574,10574,10574,남성,1967.0,1.0,2.0,338.0,761.0,2.0,55.0,중년,50대
10575,10575,10575,10575,10575,여성,1970.0,1.0,2.0,189.0,253.0,2.0,52.0,중년,50대
10576,10576,10576,10576,10576,여성,1996.0,5.0,2.0,210.0,246.0,2.0,26.0,청년,20대
10577,10577,10577,10577,10577,남성,1956.0,1.0,2.0,,873.0,2.0,66.0,노년,60대
10578,10578,10578,10578,10578,여성,1957.0,1.0,2.0,,,2.0,65.0,노년,60대
10579,10579,10579,10579,10579,남성,1985.0,5.0,2.0,,,2.0,37.0,중년,30대
10580,10580,10580,10580,10580,여성,1983.0,1.0,2.0,380.0,222.0,2.0,39.0,중년,30대
10581,10581,10581,10581,10581,남성,1986.0,1.0,2.0,429.0,783.0,2.0,36.0,중년,30대
10582,10582,10582,10582,10582,여성,2015.0,0.0,2.0,,,2.0,7.0,청년,NaN
10583,10583,10583,10583,10583,남성,2020.0,0.0,2.0,,,2.0,2.0,청년,NaN
10584,10584,10584,10584,10584,남성,1951.0,1.0,2.0,,,2.0,71.0,노년,70대
10585,10585,10585,10585,10585,여성,1953.0,1.0,2.0,,,2.0,69.0,노년,60대
10586,10586,10586,10586,10586,남성,1982.0,5.0,2.0,300.0,799.0,2.0,40.0,중년,40대
10587,10587,10587,10587,10587,여성,1936.0,1.0,1.0,,,2.0,86.0,노년,80대
10588,10588,10588,10588,10588,남성,1969.0,5.0,1.0,,,2.0,53.0,중년,50대
10589,10589,10589,10589,10589,여성,1969.0,2.0,1.0,200.0,421.0,2.0,53.0,중년,50대
10590,10590,10590,10590,10590,여성,1998.0,5.0,1.0,200.0,254.0,2.0,24.0,청년,20대
10591,10591,10591,10591,10591,남성,1965.0,1.0,2.0,591.0,224.0,2.0,57.0,중년,50대
10592,10592,10592,10592,10592,여성,1964.0,1.0,2.0,,873.0,2.0,58.0,중년,50대
10593,10593,10593,10593,10593,여성,1991.0,5.0,2.0,425.0,285.0,2.0,31.0,중년,30대
10594,10594,10594,10594,10594,남성,1992.0,5.0,2.0,300.0,311.0,2.0,30.0,중년,30대
10595,10595,10595,10595,10595,여성,1975.0,3.0,1.0,101.0,259.0,2.0,47.0,중년,40대
10596,10596,10596,10596,10596,남성,2000.0,5.0,1.0,180.0,314.0,2.0,22.0,청년,20대
10597,10597,10597,10597,10597,여성,2004.0,0.0,1.0,,,2.0,18.0,청년,NaN
10598,10598,10598,10598,10598,여성,2008.0,0.0,1.0,,,2.0,14.0,청년,NaN
10599,10599,10599,10599,10599,여성,1939.0,2.0,1.0,,,3.0,83.0,노년,80대
10600,10600,10600,10600,10600,남성,1972.0,5.0,2.0,,,3.0,50.0,중년,50대
10601,10601,10601,10601,10601,여성,1957.0,2.0,2.0,,,3.0,65.0,노년,60대
10602,10602,10602,10602,10602,여성,1936.0,2.0,2.0,,,3.0,86.0,노년,80대
10603,10603,10603,10603,10603,여성,1934.0,2.0,2.0,,,3.0,88.0,노년,80대
10604,10604,10604,10604,10604,남성,1939.0,3.0,2.0,,,3.0,83.0,노년,80대
10605,10605,10605,10605,10605,여성,1938.0,2.0,1.0,,,4.0,84.0,노년,80대
10606,10606,10606,10606,10606,남성,1939.0,1.0,1.0,,,4.0,83.0,노년,80대
10607,10607,10607,10607,10607,여성,1940.0,1.0,1.0,,,4.0,82.0,노년,80대
10608,10608,10608,10608,10608,여성,1953.0,2.0,1.0,,,4.0,69.0,노년,60대
10609,10609,10609,10609,10609,남성,1957.0,2.0,2.0,,,3.0,65.0,노년,60대
10610,10610,10610,10610,10610,여성,1951.0,2.0,1.0,27.0,952.0,3.0,71.0,노년,70대
10611,10611,10611,10611,10611,여성,1981.0,5.0,1.0,,,3.0,41.0,중년,40대
10612,10612,10612,10612,10612,남성,1942.0,1.0,1.0,27.0,999.0,4.0,80.0,노년,80대
10613,10613,10613,10613,10613,여성,1944.0,1.0,1.0,,,4.0,78.0,노년,70대
10614,10614,10614,10614,10614,남성,1974.0,1.0,1.0,1615.0,135.0,3.0,48.0,중년,40대
10615,10615,10615,10615,10615,여성,1978.0,1.0,1.0,,,3.0,44.0,중년,40대
10616,10616,10616,10616,10616,남성,2003.0,5.0,1.0,,,3.0,19.0,청년,NaN
10617,10617,10617,10617,10617,여성,2004.0,0.0,1.0,,,3.0,18.0,청년,NaN
10618,10618,10618,10618,10618,남성,1941.0,1.0,1.0,,,3.0,81.0,노년,80대
10619,10619,10619,10619,10619,여성,1944.0,1.0,1.0,,,3.0,78.0,노년,70대
10620,10620,10620,10620,10620,여성,1948.0,1.0,2.0,,,3.0,74.0,노년,70대
10621,10621,10621,10621,10621,남성,1948.0,1.0,1.0,,,3.0,74.0,노년,70대
10622,10622,10622,10622,10622,여성,1951.0,3.0,2.0,55.0,421.0,3.0,71.0,노년,70대
10623,10623,10623,10623,10623,남성,1962.0,1.0,1.0,180.0,873.0,3.0,60.0,노년,60대
10624,10624,10624,10624,10624,여성,1965.0,1.0,1.0,,,3.0,57.0,중년,50대
10625,10625,10625,10625,10625,남성,1990.0,5.0,1.0,380.0,235.0,3.0,32.0,중년,30대
10626,10626,10626,10626,10626,여성,1993.0,5.0,2.0,,441.0,1.0,29.0,청년,20대
10627,10627,10627,10627,10627,여성,1943.0,2.0,1.0,,,3.0,79.0,노년,70대
10628,10628,10628,10628,10628,남성,1971.0,3.0,1.0,217.0,862.0,3.0,51.0,중년,50대
10629,10629,10629,10629,10629,여성,1952.0,2.0,1.0,171.0,941.0,3.0,70.0,노년,70대
10630,10630,10630,10630,10630,남성,1977.0,1.0,2.0,,783.0,3.0,45.0,중년,40대
10631,10631,10631,10631,10631,여성,1981.0,1.0,2.0,167.0,254.0,3.0,41.0,중년,40대
10632,10632,10632,10632,10632,남성,2009.0,0.0,2.0,,,3.0,13.0,청년,NaN
10633,10633,10633,10633,10633,남성,2011.0,0.0,2.0,,,3.0,11.0,청년,NaN
10634,10634,10634,10634,10634,여성,1948.0,2.0,2.0,,,3.0,74.0,노년,70대
10635,10635,10635,10635,10635,여성,1946.0,2.0,1.0,30.0,941.0,3.0,76.0,노년,70대
10636,10636,10636,10636,10636,여성,1965.0,2.0,2.0,,,3.0,57.0,중년,50대
10637,10637,10637,10637,10637,남성,1997.0,5.0,2.0,,,3.0,25.0,청년,20대
10638,10638,10638,10638,10638,남성,1991.0,5.0,2.0,120.0,999.0,3.0,31.0,중년,30대
10639,10639,10639,10639,10639,여성,1946.0,2.0,1.0,27.0,941.0,3.0,76.0,노년,70대
10640,10640,10640,10640,10640,여성,1935.0,2.0,1.0,,,3.0,87.0,노년,80대
10641,10641,10641,10641,10641,남성,1972.0,5.0,1.0,,,3.0,50.0,중년,50대
10642,10642,10642,10642,10642,여성,1942.0,2.0,1.0,27.0,952.0,4.0,80.0,노년,80대
10643,10643,10643,10643,10643,여성,1947.0,2.0,1.0,,,7.0,75.0,노년,70대
10644,10644,10644,10644,10644,여성,1937.0,2.0,2.0,27.0,941.0,7.0,85.0,노년,80대
10645,10645,10645,10645,10645,여성,1950.0,2.0,1.0,174.0,941.0,7.0,72.0,노년,70대
10646,10646,10646,10646,10646,남성,1973.0,5.0,1.0,,,7.0,49.0,중년,40대
10647,10647,10647,10647,10647,여성,1937.0,2.0,1.0,,,7.0,85.0,노년,80대
10648,10648,10648,10648,10648,남성,1981.0,1.0,2.0,,521.0,7.0,41.0,중년,40대
10649,10649,10649,10649,10649,여성,1983.0,1.0,2.0,,,7.0,39.0,중년,30대
10650,10650,10650,10650,10650,여성,2010.0,0.0,2.0,,,7.0,12.0,청년,NaN
10651,10651,10651,10651,10651,남성,2013.0,0.0,2.0,,,7.0,9.0,청년,NaN
10652,10652,10652,10652,10652,남성,1968.0,1.0,2.0,,,7.0,54.0,중년,50대
10653,10653,10653,10653,10653,여성,1968.0,1.0,2.0,110.0,951.0,7.0,54.0,중년,50대
10654,10654,10654,10654,10654,남성,1999.0,5.0,2.0,,,7.0,23.0,청년,20대
10655,10655,10655,10655,10655,남성,1957.0,1.0,1.0,,611.0,7.0,65.0,노년,60대
10656,10656,10656,10656,10656,여성,1958.0,1.0,1.0,,,7.0,64.0,노년,60대
10657,10657,10657,10657,10657,여성,1985.0,1.0,1.0,,,7.0,37.0,중년,30대
10658,10658,10658,10658,10658,남성,1980.0,1.0,1.0,517.0,510.0,7.0,42.0,중년,40대
10659,10659,10659,10659,10659,남성,2014.0,0.0,2.0,,,7.0,8.0,청년,NaN
10660,10660,10660,10660,10660,남성,1988.0,5.0,2.0,503.0,311.0,5.0,34.0,중년,30대
10661,10661,10661,10661,10661,남성,1963.0,1.0,2.0,434.0,922.0,2.0,59.0,중년,50대
10662,10662,10662,10662,10662,여성,1946.0,1.0,1.0,,,2.0,76.0,노년,70대
10663,10663,10663,10663,10663,여성,1931.0,2.0,1.0,,,2.0,91.0,노년,NaN
10664,10664,10664,10664,10664,남성,1950.0,1.0,2.0,,,2.0,72.0,노년,70대
10665,10665,10665,10665,10665,여성,1950.0,1.0,2.0,,,2.0,72.0,노년,70대
10666,10666,10666,10666,10666,남성,1984.0,5.0,2.0,,,7.0,38.0,중년,30대
10667,10667,10667,10667,10667,남성,1938.0,1.0,2.0,,611.0,7.0,84.0,노년,80대
10668,10668,10668,10668,10668,여성,1942.0,1.0,2.0,,611.0,7.0,80.0,노년,80대
10669,10669,10669,10669,10669,여성,1930.0,2.0,1.0,,,7.0,92.0,노년,NaN
10670,10670,10670,10670,10670,여성,1950.0,1.0,1.0,27.0,941.0,7.0,72.0,노년,70대
10671,10671,10671,10671,10671,남성,1946.0,1.0,1.0,27.0,941.0,7.0,76.0,노년,70대
10672,10672,10672,10672,10672,남성,1973.0,5.0,1.0,,,7.0,49.0,중년,40대
10673,10673,10673,10673,10673,여성,1965.0,1.0,1.0,140.0,442.0,7.0,57.0,중년,50대
10674,10674,10674,10674,10674,남성,1994.0,5.0,2.0,220.0,442.0,7.0,28.0,청년,20대
10675,10675,10675,10675,10675,남성,1957.0,1.0,2.0,,312.0,7.0,65.0,노년,60대
10676,10676,10676,10676,10676,남성,1959.0,5.0,2.0,,611.0,7.0,63.0,노년,60대
10677,10677,10677,10677,10677,여성,1932.0,2.0,2.0,,,7.0,90.0,노년,NaN
10678,10678,10678,10678,10678,여성,1943.0,2.0,1.0,,,7.0,79.0,노년,70대
10679,10679,10679,10679,10679,남성,1962.0,1.0,1.0,380.0,441.0,7.0,60.0,노년,60대
10680,10680,10680,10680,10680,여성,1964.0,1.0,1.0,,,7.0,58.0,중년,50대
10681,10681,10681,10681,10681,남성,2002.0,5.0,1.0,,,7.0,20.0,청년,20대
10682,10682,10682,10682,10682,남성,1992.0,5.0,1.0,,,7.0,30.0,중년,30대
10683,10683,10683,10683,10683,남성,1941.0,1.0,1.0,27.0,941.0,7.0,81.0,노년,80대
10684,10684,10684,10684,10684,여성,1939.0,1.0,1.0,27.0,941.0,7.0,83.0,노년,80대
10685,10685,10685,10685,10685,남성,1977.0,1.0,2.0,417.0,311.0,7.0,45.0,중년,40대
10686,10686,10686,10686,10686,여성,1976.0,1.0,2.0,242.0,313.0,7.0,46.0,중년,40대
10687,10687,10687,10687,10687,여성,2005.0,0.0,2.0,,,7.0,17.0,청년,NaN
10688,10688,10688,10688,10688,여성,2010.0,0.0,2.0,,,7.0,12.0,청년,NaN
10689,10689,10689,10689,10689,남성,2011.0,0.0,2.0,,,7.0,11.0,청년,NaN
10690,10690,10690,10690,10690,남성,1972.0,1.0,1.0,,432.0,7.0,50.0,중년,50대
10691,10691,10691,10691,10691,여성,1977.0,1.0,1.0,,432.0,7.0,45.0,중년,40대
10692,10692,10692,10692,10692,남성,2002.0,5.0,1.0,,,7.0,20.0,청년,20대
10693,10693,10693,10693,10693,여성,2004.0,0.0,1.0,,,7.0,18.0,청년,NaN
10694,10694,10694,10694,10694,여성,1962.0,3.0,2.0,,441.0,7.0,60.0,노년,60대
10695,10695,10695,10695,10695,여성,1965.0,5.0,2.0,,,7.0,57.0,중년,50대
10696,10696,10696,10696,10696,여성,1939.0,2.0,2.0,,,7.0,83.0,노년,80대
10697,10697,10697,10697,10697,남성,1960.0,3.0,2.0,347.0,942.0,7.0,62.0,노년,60대
10698,10698,10698,10698,10698,여성,1950.0,2.0,1.0,,,1.0,72.0,노년,70대
10699,10699,10699,10699,10699,여성,1959.0,3.0,1.0,146.0,421.0,1.0,63.0,노년,60대
10700,10700,10700,10700,10700,남성,1983.0,5.0,1.0,314.0,910.0,1.0,39.0,중년,30대
10701,10701,10701,10701,10701,남성,1986.0,5.0,1.0,237.0,399.0,1.0,36.0,중년,30대
10702,10702,10702,10702,10702,여성,1939.0,2.0,1.0,,,1.0,83.0,노년,80대
10703,10703,10703,10703,10703,남성,1983.0,5.0,2.0,,,1.0,39.0,중년,30대
10704,10704,10704,10704,10704,남성,1950.0,1.0,1.0,,,1.0,72.0,노년,70대
10705,10705,10705,10705,10705,여성,1959.0,1.0,1.0,,,1.0,63.0,노년,60대
10706,10706,10706,10706,10706,여성,1955.0,4.0,1.0,,442.0,7.0,67.0,노년,60대
10707,10707,10707,10707,10707,여성,1981.0,5.0,2.0,,,7.0,41.0,중년,40대
10708,10708,10708,10708,10708,여성,1980.0,4.0,2.0,,,7.0,42.0,중년,40대
10709,10709,10709,10709,10709,남성,2006.0,0.0,2.0,,,7.0,16.0,청년,NaN
10710,10710,10710,10710,10710,남성,1982.0,1.0,2.0,219.0,442.0,7.0,40.0,중년,40대
10711,10711,10711,10711,10711,여성,1988.0,1.0,2.0,200.0,313.0,7.0,34.0,중년,30대
